Triangle 1390: (-0.30, 1.00, 0.94), (-0.36, 1.00, 0.93), (-0.26, 1.00, 0.96)
Triangle 1391: (-0.36, 1.00, 0.93), (-0.31, 1.00, 0.95), (-0.26, 1.00, 0.96)
Triangle 1392: (-0.20, 1.00, 0.95), (-0.25, 1.00, 0.94), (-0.15, 1.00, 0.98)
Triangle 1393: (-0.25, 1.00, 0.93), (-0.30, 1.00, 0.92), (-0.20, 1.00, 0.95)
Triangle 1394: (-0.20, 1.00, 0.95), (-0.30, 1.00, 0.92), (-0.25, 1.00, 0.94)
Triangle 1395: (-0.30, 1.00, 0.92), (-0.35, 1.00, 0.91), (-0.25, 1.00, 0.94)
Triangle 1396: (-0.25, 1.00, 0.93), (-0.35, 1.00, 0.90), (-0.30, 1.00, 0.92)
Triangle 1397: (-0.35, 1.00, 0.90), (-0.40, 1.00, 0.89), (-0.30, 1.00, 0.92)
Triangle 1398: (-0.30, 1.00, 0.92), (-0.40, 1.00, 0.89), (-0.35, 1.00, 0.91)
Triangle 1399: (-0.40, 1.00, 0.89), (-0.45, 1.00, 0.88), (-0.35, 1.00, 0.91)
Triangle 1400: (-0.10, 1.00, 0.97), (-0.05, 1.00, 0.99), (0.00, 1.00, 1.00)
Triangle 1401: (-0.20, 1.00, 0.94), (-0.15, 1.00, 0.96), (-0.10, 1.00, 0.97)
Triangle 1402: (-0.10, 1.00, 0.97), (-0.15, 1.00, 0.96), (-0.05, 1.00, 0.99)
Triangle 1403: (-0.15, 1.00, 0.96), (-0.10, 1.00, 0.98), (-0.05, 1.00, 0.99)
Triangle 1404: (-0.20, 1.00, 0.94), (-0.25, 1.00, 0.93), (-0.15, 1.00, 0.96)
Triangle 1405: (-0.25, 1.00, 0.93), (-0.20, 1.00, 0.95), (-0.15, 1.00, 0.96)
Triangle 1406: (-0.15, 1.00, 0.96), (-0.20, 1.00, 0.95), (-0.10, 1.00, 0.98)
Triangle 1407: (-0.20, 1.00, 0.95), (-0.15, 1.00, 0.98), (-0.10, 1.00, 0.98)
Triangle 1408: (0.35, 1.00, 0.91), (0.40, 1.00, 0.90), (0.45, 1.00, 0.88)
Triangle 1409: (0.25, 1.00, 0.94), (0.30, 1.00, 0.94), (0.35, 1.00, 0.91)
Triangle 1410: (0.35, 1.00, 0.91), (0.30, 1.00, 0.94), (0.40, 1.00, 0.90)
Triangle 1411: (0.30, 1.00, 0.94), (0.36, 1.00, 0.93), (0.40, 1.00, 0.90)
Triangle 1412: (0.25, 1.00, 0.94), (0.21, 1.00, 0.97), (0.30, 1.00, 0.94)
Triangle 1413: (0.21, 1.00, 0.97), (0.26, 1.00, 0.96), (0.30, 1.00, 0.94)
Triangle 1414: (0.30, 1.00, 0.94), (0.26, 1.00, 0.96), (0.36, 1.00, 0.93)
Triangle 1415: (0.26, 1.00, 0.96), (0.31, 1.00, 0.95), (0.36, 1.00, 0.93)
Triangle 1416: (0.40, 1.00, 0.89), (0.35, 1.00, 0.91), (0.45, 1.00, 0.88)
Triangle 1417: (0.35, 1.00, 0.90), (0.30, 1.00, 0.92), (0.40, 1.00, 0.89)
Triangle 1418: (0.40, 1.00, 0.89), (0.30, 1.00, 0.92), (0.35, 1.00, 0.91)
Triangle 1419: (0.30, 1.00, 0.92), (0.25, 1.00, 0.94), (0.35, 1.00, 0.91)
Triangle 1420: (0.35, 1.00, 0.90), (0.25, 1.00, 0.93), (0.30, 1.00, 0.92)
Triangle 1421: (0.25, 1.00, 0.93), (0.20, 1.00, 0.95), (0.30, 1.00, 0.92)
Triangle 1422: (0.30, 1.00, 0.92), (0.20, 1.00, 0.95), (0.25, 1.00, 0.94)
Triangle 1423: (0.20, 1.00, 0.95), (0.15, 1.00, 0.98), (0.25, 1.00, 0.94)
Triangle 1424: (0.49, 1.00, 0.84), (0.54, 1.00, 0.83), (0.59, 1.00, 0.81)
Triangle 1425: (0.39, 1.00, 0.87), (0.44, 1.00, 0.86), (0.49, 1.00, 0.84)
Triangle 1426: (0.49, 1.00, 0.84), (0.44, 1.00, 0.86), (0.54, 1.00, 0.83)
Triangle 1427: (0.44, 1.00, 0.86), (0.49, 1.00, 0.86), (0.54, 1.00, 0.83)
Triangle 1428: (0.39, 1.00, 0.87), (0.35, 1.00, 0.90), (0.44, 1.00, 0.86)
Triangle 1429: (0.35, 1.00, 0.90), (0.40, 1.00, 0.89), (0.44, 1.00, 0.86)
Triangle 1430: (0.44, 1.00, 0.86), (0.40, 1.00, 0.89), (0.49, 1.00, 0.86)
Triangle 1431: (0.40, 1.00, 0.89), (0.45, 1.00, 0.88), (0.49, 1.00, 0.86)
Triangle 1432: (0.82, 1.00, 0.53), (0.86, 1.00, 0.49), (0.88, 1.00, 0.45)
Triangle 1433: (0.76, 1.00, 0.62), (0.80, 1.00, 0.58), (0.82, 1.00, 0.53)
Triangle 1434: (0.82, 1.00, 0.53), (0.80, 1.00, 0.58), (0.86, 1.00, 0.49)
Triangle 1435: (0.80, 1.00, 0.58), (0.83, 1.00, 0.54), (0.86, 1.00, 0.49)
Triangle 1436: (0.76, 1.00, 0.62), (0.74, 1.00, 0.66), (0.80, 1.00, 0.58)
Triangle 1437: (0.74, 1.00, 0.66), (0.77, 1.00, 0.62), (0.80, 1.00, 0.58)
Triangle 1438: (0.80, 1.00, 0.58), (0.77, 1.00, 0.62), (0.83, 1.00, 0.54)
Triangle 1439: (0.77, 1.00, 0.62), (0.81, 1.00, 0.59), (0.83, 1.00, 0.54)
Triangle 1440: (0.84, 1.00, 0.49), (0.82, 1.00, 0.53), (0.88, 1.00, 0.45)
Triangle 1441: (0.81, 1.00, 0.52), (0.78, 1.00, 0.57), (0.84, 1.00, 0.49)
Triangle 1442: (0.84, 1.00, 0.49), (0.78, 1.00, 0.57), (0.82, 1.00, 0.53)
Triangle 1443: (0.78, 1.00, 0.57), (0.76, 1.00, 0.62), (0.82, 1.00, 0.53)
Triangle 1444: (0.81, 1.00, 0.52), (0.75, 1.00, 0.61), (0.78, 1.00, 0.57)
Triangle 1445: (0.75, 1.00, 0.61), (0.72, 1.00, 0.65), (0.78, 1.00, 0.57)
Triangle 1446: (0.78, 1.00, 0.57), (0.72, 1.00, 0.65), (0.76, 1.00, 0.62)
Triangle 1447: (0.72, 1.00, 0.65), (0.70, 1.00, 0.70), (0.76, 1.00, 0.62)
Triangle 1448: (0.89, 1.00, 0.39), (0.93, 1.00, 0.36), (0.95, 1.00, 0.31)
Triangle 1449: (0.83, 1.00, 0.48), (0.87, 1.00, 0.44), (0.89, 1.00, 0.39)
Triangle 1450: (0.89, 1.00, 0.39), (0.87, 1.00, 0.44), (0.93, 1.00, 0.36)
Triangle 1451: (0.87, 1.00, 0.44), (0.90, 1.00, 0.40), (0.93, 1.00, 0.36)
Triangle 1452: (0.83, 1.00, 0.48), (0.81, 1.00, 0.52), (0.87, 1.00, 0.44)
Triangle 1453: (0.81, 1.00, 0.52), (0.84, 1.00, 0.49), (0.87, 1.00, 0.44)
Triangle 1454: (0.87, 1.00, 0.44), (0.84, 1.00, 0.49), (0.90, 1.00, 0.40)
Triangle 1455: (0.84, 1.00, 0.49), (0.88, 1.00, 0.45), (0.90, 1.00, 0.40)
Triangle 1456: (0.98, 1.00, -0.05), (0.98, 1.00, -0.10), (0.98, 1.00, -0.15)
Triangle 1457: (0.98, 1.00, 0.05), (0.98, 1.00, 0.00), (0.98, 1.00, -0.05)
Triangle 1458: (0.98, 1.00, -0.05), (0.98, 1.00, 0.00), (0.98, 1.00, -0.10)
Triangle 1459: (0.98, 1.00, 0.00), (0.99, 1.00, -0.05), (0.98, 1.00, -0.10)
Triangle 1460: (0.98, 1.00, 0.05), (0.98, 1.00, 0.10), (0.98, 1.00, 0.00)
Triangle 1461: (0.98, 1.00, 0.10), (0.99, 1.00, 0.05), (0.98, 1.00, 0.00)
Triangle 1462: (0.98, 1.00, 0.00), (0.99, 1.00, 0.05), (0.99, 1.00, -0.05)
Triangle 1463: (0.99, 1.00, 0.05), (1.00, 1.00, 0.00), (0.99, 1.00, -0.05)
Triangle 1464: (0.97, 1.00, -0.10), (0.98, 1.00, -0.05), (0.98, 1.00, -0.15)
Triangle 1465: (0.96, 1.00, -0.05), (0.97, 1.00, 0.00), (0.97, 1.00, -0.10)
Triangle 1466: (0.97, 1.00, -0.10), (0.97, 1.00, 0.00), (0.98, 1.00, -0.05)
Triangle 1467: (0.97, 1.00, 0.00), (0.98, 1.00, 0.05), (0.98, 1.00, -0.05)
Triangle 1468: (0.96, 1.00, -0.05), (0.96, 1.00, 0.05), (0.97, 1.00, 0.00)
Triangle 1469: (0.96, 1.00, 0.05), (0.97, 1.00, 0.10), (0.97, 1.00, 0.00)
Triangle 1470: (0.97, 1.00, 0.00), (0.97, 1.00, 0.10), (0.98, 1.00, 0.05)
Triangle 1471: (0.97, 1.00, 0.10), (0.98, 1.00, 0.15), (0.98, 1.00, 0.05)
Triangle 1472: (0.95, 1.00, -0.21), (0.96, 1.00, -0.26), (0.95, 1.00, -0.31)
Triangle 1473: (0.95, 1.00, -0.10), (0.96, 1.00, -0.15), (0.95, 1.00, -0.21)
Triangle 1474: (0.95, 1.00, -0.21), (0.96, 1.00, -0.15), (0.96, 1.00, -0.26)
Triangle 1475: (0.96, 1.00, -0.15), (0.97, 1.00, -0.21), (0.96, 1.00, -0.26)
Triangle 1476: (0.95, 1.00, -0.10), (0.96, 1.00, -0.05), (0.96, 1.00, -0.15)
Triangle 1477: (0.96, 1.00, -0.05), (0.97, 1.00, -0.10), (0.96, 1.00, -0.15)
Triangle 1478: (0.96, 1.00, -0.15), (0.97, 1.00, -0.10), (0.97, 1.00, -0.21)
Triangle 1479: (0.97, 1.00, -0.10), (0.98, 1.00, -0.15), (0.97, 1.00, -0.21)
Triangle 1480: (0.88, 1.00, -0.24), (0.86, 1.00, -0.29), (0.88, 1.00, -0.14)
Triangle 1481: (0.88, 1.00, -0.35), (0.86, 1.00, -0.39), (0.88, 1.00, -0.24)
Triangle 1482: (0.88, 1.00, -0.24), (0.86, 1.00, -0.39), (0.86, 1.00, -0.29)
Triangle 1483: (0.86, 1.00, -0.39), (0.83, 1.00, -0.44), (0.86, 1.00, -0.29)
Triangle 1484: (0.88, 1.00, -0.35), (0.86, 1.00, -0.49), (0.86, 1.00, -0.39)
Triangle 1485: (0.86, 1.00, -0.49), (0.83, 1.00, -0.54), (0.86, 1.00, -0.39)
Triangle 1486: (0.86, 1.00, -0.39), (0.83, 1.00, -0.54), (0.83, 1.00, -0.44)
Triangle 1487: (0.83, 1.00, -0.54), (0.81, 1.00, -0.59), (0.83, 1.00, -0.44)
Triangle 1488: (0.90, 1.00, -0.09), (0.88, 1.00, -0.24), (0.88, 1.00, -0.14)
Triangle 1489: (0.93, 1.00, -0.05), (0.90, 1.00, -0.20), (0.90, 1.00, -0.09)
Triangle 1490: (0.90, 1.00, -0.09), (0.90, 1.00, -0.20), (0.88, 1.00, -0.24)
Triangle 1491: (0.90, 1.00, -0.20), (0.88, 1.00, -0.35), (0.88, 1.00, -0.24)
Triangle 1492: (0.93, 1.00, -0.05), (0.93, 1.00, -0.15), (0.90, 1.00, -0.20)
Triangle 1493: (0.93, 1.00, -0.15), (0.90, 1.00, -0.30), (0.90, 1.00, -0.20)
Triangle 1494: (0.90, 1.00, -0.20), (0.90, 1.00, -0.30), (0.88, 1.00, -0.35)
Triangle 1495: (0.90, 1.00, -0.30), (0.88, 1.00, -0.45), (0.88, 1.00, -0.35)
Triangle 1496: (0.95, 1.00, 0.21), (0.93, 1.00, 0.16), (0.95, 1.00, 0.31)
Triangle 1497: (0.95, 1.00, 0.10), (0.93, 1.00, 0.06), (0.95, 1.00, 0.21)
Triangle 1498: (0.95, 1.00, 0.21), (0.93, 1.00, 0.06), (0.93, 1.00, 0.16)
Triangle 1499: (0.93, 1.00, 0.06), (0.90, 1.00, 0.01), (0.93, 1.00, 0.16)
Triangle 1500: (0.95, 1.00, 0.10), (0.93, 1.00, -0.05), (0.93, 1.00, 0.06)
Triangle 1501: (0.93, 1.00, -0.05), (0.90, 1.00, -0.09), (0.93, 1.00, 0.06)
Triangle 1502: (0.93, 1.00, 0.06), (0.90, 1.00, -0.09), (0.90, 1.00, 0.01)
Triangle 1503: (0.90, 1.00, -0.09), (0.88, 1.00, -0.14), (0.90, 1.00, 0.01)
Triangle 1504: (0.75, 1.00, -0.40), (0.71, 1.00, -0.44), (0.77, 1.00, -0.25)
Triangle 1505: (0.72, 1.00, -0.55), (0.69, 1.00, -0.59), (0.75, 1.00, -0.40)
Triangle 1506: (0.75, 1.00, -0.40), (0.69, 1.00, -0.59), (0.71, 1.00, -0.44)
Triangle 1507: (0.69, 1.00, -0.59), (0.65, 1.00, -0.62), (0.71, 1.00, -0.44)
Triangle 1508: (0.72, 1.00, -0.55), (0.66, 1.00, -0.74), (0.69, 1.00, -0.59)
Triangle 1509: (0.66, 1.00, -0.74), (0.62, 1.00, -0.77), (0.69, 1.00, -0.59)
Triangle 1510: (0.69, 1.00, -0.59), (0.62, 1.00, -0.77), (0.65, 1.00, -0.62)
Triangle 1511: (0.62, 1.00, -0.77), (0.59, 1.00, -0.81), (0.65, 1.00, -0.62)
Triangle 1512: (0.81, 1.00, -0.21), (0.75, 1.00, -0.40), (0.77, 1.00, -0.25)
Triangle 1513: (0.84, 1.00, -0.18), (0.78, 1.00, -0.36), (0.81, 1.00, -0.21)
Triangle 1514: (0.81, 1.00, -0.21), (0.78, 1.00, -0.36), (0.75, 1.00, -0.40)
Triangle 1515: (0.78, 1.00, -0.36), (0.72, 1.00, -0.55), (0.75, 1.00, -0.40)
Triangle 1516: (0.84, 1.00, -0.18), (0.82, 1.00, -0.33), (0.78, 1.00, -0.36)
Triangle 1517: (0.82, 1.00, -0.33), (0.76, 1.00, -0.51), (0.78, 1.00, -0.36)
Triangle 1518: (0.78, 1.00, -0.36), (0.76, 1.00, -0.51), (0.72, 1.00, -0.55)
Triangle 1519: (0.76, 1.00, -0.51), (0.70, 1.00, -0.70), (0.72, 1.00, -0.55)
Triangle 1520: (0.93, 1.00, 0.16), (0.89, 1.00, 0.12), (0.95, 1.00, 0.31)
Triangle 1521: (0.90, 1.00, 0.01), (0.87, 1.00, -0.03), (0.93, 1.00, 0.16)
Triangle 1522: (0.93, 1.00, 0.16), (0.87, 1.00, -0.03), (0.89, 1.00, 0.12)
Triangle 1523: (0.87, 1.00, -0.03), (0.83, 1.00, -0.06), (0.89, 1.00, 0.12)
Triangle 1524: (0.90, 1.00, 0.01), (0.84, 1.00, -0.18), (0.87, 1.00, -0.03)
Triangle 1525: (0.84, 1.00, -0.18), (0.81, 1.00, -0.21), (0.87, 1.00, -0.03)
Triangle 1526: (0.87, 1.00, -0.03), (0.81, 1.00, -0.21), (0.83, 1.00, -0.06)
Triangle 1527: (0.81, 1.00, -0.21), (0.77, 1.00, -0.25), (0.83, 1.00, -0.06)
Triangle 1528: (-0.10, 1.00, -0.90), (-0.20, 1.00, -0.94), (-0.29, 1.00, -0.90)
Triangle 1529: (0.10, 1.00, -0.90), (0.00, 1.00, -0.94), (-0.10, 1.00, -0.90)
Triangle 1530: (-0.10, 1.00, -0.90), (0.00, 1.00, -0.94), (-0.20, 1.00, -0.94)
Triangle 1531: (0.00, 1.00, -0.94), (-0.10, 1.00, -0.97), (-0.20, 1.00, -0.94)
Triangle 1532: (0.10, 1.00, -0.90), (0.20, 1.00, -0.94), (0.00, 1.00, -0.94)
Triangle 1533: (0.20, 1.00, -0.94), (0.10, 1.00, -0.97), (0.00, 1.00, -0.94)
Triangle 1534: (0.00, 1.00, -0.94), (0.10, 1.00, -0.97), (-0.10, 1.00, -0.97)
Triangle 1535: (0.10, 1.00, -0.97), (0.00, 1.00, -1.00), (-0.10, 1.00, -0.97)
Triangle 1536: (-0.20, 1.00, -0.87), (-0.10, 1.00, -0.90), (-0.29, 1.00, -0.90)
Triangle 1537: (-0.10, 1.00, -0.84), (0.00, 1.00, -0.87), (-0.20, 1.00, -0.87)
Triangle 1538: (-0.20, 1.00, -0.87), (0.00, 1.00, -0.87), (-0.10, 1.00, -0.90)
Triangle 1539: (0.00, 1.00, -0.87), (0.10, 1.00, -0.90), (-0.10, 1.00, -0.90)
Triangle 1540: (-0.10, 1.00, -0.84), (0.10, 1.00, -0.84), (0.00, 1.00, -0.87)
Triangle 1541: (0.10, 1.00, -0.84), (0.20, 1.00, -0.87), (0.00, 1.00, -0.87)
Triangle 1542: (0.00, 1.00, -0.87), (0.20, 1.00, -0.87), (0.10, 1.00, -0.90)
Triangle 1543: (0.20, 1.00, -0.87), (0.29, 1.00, -0.90), (0.10, 1.00, -0.90)
Triangle 1544: (-0.39, 1.00, -0.81), (-0.49, 1.00, -0.84), (-0.59, 1.00, -0.81)
Triangle 1545: (-0.20, 1.00, -0.81), (-0.29, 1.00, -0.84), (-0.39, 1.00, -0.81)
Triangle 1546: (-0.39, 1.00, -0.81), (-0.29, 1.00, -0.84), (-0.49, 1.00, -0.84)
Triangle 1547: (-0.29, 1.00, -0.84), (-0.39, 1.00, -0.87), (-0.49, 1.00, -0.84)
Triangle 1548: (-0.20, 1.00, -0.81), (-0.10, 1.00, -0.84), (-0.29, 1.00, -0.84)
Triangle 1549: (-0.10, 1.00, -0.84), (-0.20, 1.00, -0.87), (-0.29, 1.00, -0.84)
Triangle 1550: (-0.29, 1.00, -0.84), (-0.20, 1.00, -0.87), (-0.39, 1.00, -0.87)
Triangle 1551: (-0.20, 1.00, -0.87), (-0.29, 1.00, -0.90), (-0.39, 1.00, -0.87)
Triangle 1552: (-0.38, 1.00, -0.56), (-0.44, 1.00, -0.48), (-0.18, 1.00, -0.56)
Triangle 1553: (-0.57, 1.00, -0.56), (-0.63, 1.00, -0.48), (-0.38, 1.00, -0.56)
Triangle 1554: (-0.38, 1.00, -0.56), (-0.63, 1.00, -0.48), (-0.44, 1.00, -0.48)
Triangle 1555: (-0.63, 1.00, -0.48), (-0.69, 1.00, -0.39), (-0.44, 1.00, -0.48)
Triangle 1556: (-0.57, 1.00, -0.56), (-0.83, 1.00, -0.48), (-0.63, 1.00, -0.48)
Triangle 1557: (-0.83, 1.00, -0.48), (-0.89, 1.00, -0.39), (-0.63, 1.00, -0.48)
Triangle 1558: (-0.63, 1.00, -0.48), (-0.89, 1.00, -0.39), (-0.69, 1.00, -0.39)
Triangle 1559: (-0.89, 1.00, -0.39), (-0.95, 1.00, -0.31), (-0.69, 1.00, -0.39)
Triangle 1560: (-0.12, 1.00, -0.64), (-0.38, 1.00, -0.56), (-0.18, 1.00, -0.56)
Triangle 1561: (-0.06, 1.00, -0.73), (-0.32, 1.00, -0.64), (-0.12, 1.00, -0.64)
Triangle 1562: (-0.12, 1.00, -0.64), (-0.32, 1.00, -0.64), (-0.38, 1.00, -0.56)
Triangle 1563: (-0.32, 1.00, -0.64), (-0.57, 1.00, -0.56), (-0.38, 1.00, -0.56)
Triangle 1564: (-0.06, 1.00, -0.73), (-0.26, 1.00, -0.73), (-0.32, 1.00, -0.64)
Triangle 1565: (-0.26, 1.00, -0.73), (-0.51, 1.00, -0.64), (-0.32, 1.00, -0.64)
Triangle 1566: (-0.32, 1.00, -0.64), (-0.51, 1.00, -0.64), (-0.57, 1.00, -0.56)
Triangle 1567: (-0.51, 1.00, -0.64), (-0.77, 1.00, -0.56), (-0.57, 1.00, -0.56)
Triangle 1568: (0.39, 1.00, -0.81), (0.33, 1.00, -0.73), (0.59, 1.00, -0.81)
Triangle 1569: (0.20, 1.00, -0.81), (0.14, 1.00, -0.73), (0.39, 1.00, -0.81)
Triangle 1570: (0.39, 1.00, -0.81), (0.14, 1.00, -0.73), (0.33, 1.00, -0.73)
Triangle 1571: (0.14, 1.00, -0.73), (0.07, 1.00, -0.64), (0.33, 1.00, -0.73)
Triangle 1572: (0.20, 1.00, -0.81), (-0.06, 1.00, -0.73), (0.14, 1.00, -0.73)
Triangle 1573: (-0.06, 1.00, -0.73), (-0.12, 1.00, -0.64), (0.14, 1.00, -0.73)
Triangle 1574: (0.14, 1.00, -0.73), (-0.12, 1.00, -0.64), (0.07, 1.00, -0.64)
Triangle 1575: (-0.12, 1.00, -0.64), (-0.18, 1.00, -0.56), (0.07, 1.00, -0.64)
Triangle 1576: (-0.44, 1.00, -0.17), (-0.44, 1.00, -0.06), (-0.18, 1.00, -0.25)
Triangle 1577: (-0.69, 1.00, -0.08), (-0.69, 1.00, 0.02), (-0.44, 1.00, -0.17)
Triangle 1578: (-0.44, 1.00, -0.17), (-0.69, 1.00, 0.02), (-0.44, 1.00, -0.06)
Triangle 1579: (-0.69, 1.00, 0.02), (-0.69, 1.00, 0.12), (-0.44, 1.00, -0.06)
Triangle 1580: (-0.69, 1.00, -0.08), (-0.95, 1.00, 0.10), (-0.69, 1.00, 0.02)
Triangle 1581: (-0.95, 1.00, 0.10), (-0.95, 1.00, 0.21), (-0.69, 1.00, 0.02)
Triangle 1582: (-0.69, 1.00, 0.02), (-0.95, 1.00, 0.21), (-0.69, 1.00, 0.12)
Triangle 1583: (-0.95, 1.00, 0.21), (-0.95, 1.00, 0.31), (-0.69, 1.00, 0.12)
Triangle 1584: (-0.18, 1.00, -0.35), (-0.44, 1.00, -0.17), (-0.18, 1.00, -0.25)
Triangle 1585: (-0.18, 1.00, -0.46), (-0.44, 1.00, -0.27), (-0.18, 1.00, -0.35)
Triangle 1586: (-0.18, 1.00, -0.35), (-0.44, 1.00, -0.27), (-0.44, 1.00, -0.17)
Triangle 1587: (-0.44, 1.00, -0.27), (-0.69, 1.00, -0.08), (-0.44, 1.00, -0.17)
Triangle 1588: (-0.18, 1.00, -0.46), (-0.44, 1.00, -0.37), (-0.44, 1.00, -0.27)
Triangle 1589: (-0.44, 1.00, -0.37), (-0.69, 1.00, -0.19), (-0.44, 1.00, -0.27)
Triangle 1590: (-0.44, 1.00, -0.27), (-0.69, 1.00, -0.19), (-0.69, 1.00, -0.08)
Triangle 1591: (-0.69, 1.00, -0.19), (-0.95, 1.00, 0.00), (-0.69, 1.00, -0.08)
Triangle 1592: (0.33, 1.00, -0.73), (0.33, 1.00, -0.62), (0.59, 1.00, -0.81)
Triangle 1593: (0.07, 1.00, -0.64), (0.07, 1.00, -0.54), (0.33, 1.00, -0.73)
Triangle 1594: (0.33, 1.00, -0.73), (0.07, 1.00, -0.54), (0.33, 1.00, -0.62)
Triangle 1595: (0.07, 1.00, -0.54), (0.07, 1.00, -0.44), (0.33, 1.00, -0.62)
Triangle 1596: (0.07, 1.00, -0.64), (-0.18, 1.00, -0.46), (0.07, 1.00, -0.54)
Triangle 1597: (-0.18, 1.00, -0.46), (-0.18, 1.00, -0.35), (0.07, 1.00, -0.54)
Triangle 1598: (0.07, 1.00, -0.54), (-0.18, 1.00, -0.35), (0.07, 1.00, -0.44)
Triangle 1599: (-0.18, 1.00, -0.35), (-0.18, 1.00, -0.25), (0.07, 1.00, -0.44)
Triangle 1600: (-0.45, 1.00, 0.79), (-0.39, 1.00, 0.87), (-0.29, 1.00, 0.90)
Triangle 1601: (-0.61, 1.00, 0.67), (-0.55, 1.00, 0.76), (-0.45, 1.00, 0.79)
Triangle 1602: (-0.45, 1.00, 0.79), (-0.55, 1.00, 0.76), (-0.39, 1.00, 0.87)
Triangle 1603: (-0.55, 1.00, 0.76), (-0.49, 1.00, 0.84), (-0.39, 1.00, 0.87)
Triangle 1604: (-0.61, 1.00, 0.67), (-0.71, 1.00, 0.64), (-0.55, 1.00, 0.76)
Triangle 1605: (-0.71, 1.00, 0.64), (-0.65, 1.00, 0.73), (-0.55, 1.00, 0.76)
Triangle 1606: (-0.55, 1.00, 0.76), (-0.65, 1.00, 0.73), (-0.49, 1.00, 0.84)
Triangle 1607: (-0.65, 1.00, 0.73), (-0.59, 1.00, 0.81), (-0.49, 1.00, 0.84)
Triangle 1608: (-0.35, 1.00, 0.82), (-0.45, 1.00, 0.79), (-0.29, 1.00, 0.90)
Triangle 1609: (-0.41, 1.00, 0.74), (-0.51, 1.00, 0.71), (-0.35, 1.00, 0.82)
Triangle 1610: (-0.35, 1.00, 0.82), (-0.51, 1.00, 0.71), (-0.45, 1.00, 0.79)
Triangle 1611: (-0.51, 1.00, 0.71), (-0.61, 1.00, 0.67), (-0.45, 1.00, 0.79)
Triangle 1612: (-0.41, 1.00, 0.74), (-0.57, 1.00, 0.62), (-0.51, 1.00, 0.71)
Triangle 1613: (-0.57, 1.00, 0.62), (-0.67, 1.00, 0.59), (-0.51, 1.00, 0.71)
Triangle 1614: (-0.51, 1.00, 0.71), (-0.67, 1.00, 0.59), (-0.61, 1.00, 0.67)
Triangle 1615: (-0.67, 1.00, 0.59), (-0.77, 1.00, 0.56), (-0.61, 1.00, 0.67)
Triangle 1616: (-0.16, 1.00, 0.88), (-0.10, 1.00, 0.97), (0.00, 1.00, 1.00)
Triangle 1617: (-0.32, 1.00, 0.77), (-0.26, 1.00, 0.85), (-0.16, 1.00, 0.88)
Triangle 1618: (-0.16, 1.00, 0.88), (-0.26, 1.00, 0.85), (-0.10, 1.00, 0.97)
Triangle 1619: (-0.26, 1.00, 0.85), (-0.20, 1.00, 0.94), (-0.10, 1.00, 0.97)
Triangle 1620: (-0.32, 1.00, 0.77), (-0.41, 1.00, 0.74), (-0.26, 1.00, 0.85)
Triangle 1621: (-0.41, 1.00, 0.74), (-0.35, 1.00, 0.82), (-0.26, 1.00, 0.85)
Triangle 1622: (-0.26, 1.00, 0.85), (-0.35, 1.00, 0.82), (-0.20, 1.00, 0.94)
Triangle 1623: (-0.35, 1.00, 0.82), (-0.29, 1.00, 0.90), (-0.20, 1.00, 0.94)
Triangle 1624: (0.61, 1.00, 0.67), (0.71, 1.00, 0.64), (0.77, 1.00, 0.56)
Triangle 1625: (0.45, 1.00, 0.79), (0.55, 1.00, 0.76), (0.61, 1.00, 0.67)
Triangle 1626: (0.61, 1.00, 0.67), (0.55, 1.00, 0.76), (0.71, 1.00, 0.64)
Triangle 1627: (0.55, 1.00, 0.76), (0.65, 1.00, 0.73), (0.71, 1.00, 0.64)
Triangle 1628: (0.45, 1.00, 0.79), (0.39, 1.00, 0.87), (0.55, 1.00, 0.76)
Triangle 1629: (0.39, 1.00, 0.87), (0.49, 1.00, 0.84), (0.55, 1.00, 0.76)
Triangle 1630: (0.55, 1.00, 0.76), (0.49, 1.00, 0.84), (0.65, 1.00, 0.73)
Triangle 1631: (0.49, 1.00, 0.84), (0.59, 1.00, 0.81), (0.65, 1.00, 0.73)
Triangle 1632: (0.67, 1.00, 0.59), (0.61, 1.00, 0.67), (0.77, 1.00, 0.56)
Triangle 1633: (0.57, 1.00, 0.62), (0.51, 1.00, 0.71), (0.67, 1.00, 0.59)
Triangle 1634: (0.67, 1.00, 0.59), (0.51, 1.00, 0.71), (0.61, 1.00, 0.67)
Triangle 1635: (0.51, 1.00, 0.71), (0.45, 1.00, 0.79), (0.61, 1.00, 0.67)
Triangle 1636: (0.57, 1.00, 0.62), (0.41, 1.00, 0.74), (0.51, 1.00, 0.71)
Triangle 1637: (0.41, 1.00, 0.74), (0.35, 1.00, 0.82), (0.51, 1.00, 0.71)
Triangle 1638: (0.51, 1.00, 0.71), (0.35, 1.00, 0.82), (0.45, 1.00, 0.79)
Triangle 1639: (0.35, 1.00, 0.82), (0.29, 1.00, 0.90), (0.45, 1.00, 0.79)
Triangle 1640: (0.79, 1.00, 0.42), (0.89, 1.00, 0.39), (0.95, 1.00, 0.31)
Triangle 1641: (0.63, 1.00, 0.54), (0.73, 1.00, 0.51), (0.79, 1.00, 0.42)
Triangle 1642: (0.79, 1.00, 0.42), (0.73, 1.00, 0.51), (0.89, 1.00, 0.39)
Triangle 1643: (0.73, 1.00, 0.51), (0.83, 1.00, 0.48), (0.89, 1.00, 0.39)
